rxn,smiles,ea
MR_45089_0,[C:1](/[C:5](=[C:4](\[N:2]([C:3](=[O:6])[H:8])[H:7])[H:9])[H:10])([H:11])([H:12])[H:13]>>[C:1]([C:5]([C:3](=[O:6])[H:8])(/[C:4](=[N:2]/[H:7])[H:9])[H:10])([H:11])([H:12])[H:13],69.69579749999141
MR_45090_1,[C:1]([C:5]([C:3](=[O:6])[H:8])(/[C:4](=[N:2]\[H:7])[H:9])[H:10])([H:11])([H:12])[H:13]>>[C:1](/[C:5](=[C:4](\[N:2]([C:3](=[O:6])[H:8])[H:7])[H:9])[H:10])([H:11])([H:12])[H:13],56.6676424999973
MR_450940_1,[C:1]1([C:3](=[C:6]([H:19])[H:21])[H:11])([C:4]([H:13])([H:14])[H:15])[C:2]([C:5]([H:16])([H:17])[H:18])([H:10])[C:8]1([C:7]([H:22])([H:23])[H:24])[N:9]([H:12])[H:20]>>[C:1]1([C:4]([H:13])([H:14])[H:15])(/[C:8]([C:7]([H:22])([H:23])[H:24])=[N:9]/[H:12])[C:2]([C:5]([H:16])([H:17])[H:18])([H:10])[C:3]1([C:6]([H:19])([H:20])[H:21])[H:11],66.79674749999862
MR_45095_1,[C:1](/[C:5](=[C:4](/[N:2]([C:3](=[O:6])[H:8])[H:7])[H:9])[H:10])([H:11])([H:12])[H:13]>>[C:1]([C:5]([C:3](=[O:6])[H:8])(/[C:4](=[N:2]\[H:7])[H:9])[H:10])([H:11])([H:12])[H:13],72.07653250000874
MR_451034_0,[N:1]([C:2]([N:3]([H:9])[H:10])=[O:6])([O:5][C:4](=[O:7])[H:11])[H:8]>>[N:1]1([H:8])[C@@:4]([O:7][C:2]([N:3]([H:9])[H:10])=[O:6])([H:11])[O:5]1,66.81117999999785
MR_451040_0,[C:1]([O:5][N:3](/[C:4]([O:6][C:2]([H:13])([H:14])[H:15])=[N:7]/[H:9])[H:8])([H:10])([H:11])[H:12]>>[C:1]([O:5][N:7](/[C:4](=[N:3]\[H:8])[O:6][C:2]([H:13])([H:14])[H:15])[H:9])([H:10])([H:11])[H:12],65.35663499999629
MR_451043_2,[C:1]([O:5][N:3](/[C:4]([O:6][H:8])=[N:7]/[C:2]([H:13])([H:14])[H:15])[H:9])([H:10])([H:11])[H:12]>>[C:1]([O:5][C@@:4]1([O:6][H:8])[N:3]([H:9])[N:7]1[C:2]([H:13])([H:14])[H:15])([H:10])([H:11])[H:12],66.64363749999282
MR_451049_1,[C:1](/[N:7]=[C:3](/[N:2]([O:5][C:4](=[O:8])[H:11])[H:10])[O:6][H:9])([H:12])([H:13])[H:14]>>[C:1]([N:7]([C@:3]1([O:6][H:9])[N:2]([H:10])[O:5]1)[C:4](=[O:8])[H:11])([H:12])([H:13])[H:14],47.81738250004878
MR_451199_0,[C:1](/[C:6](=[C:2]([C:3](\[N:4]([H:11])[H:12])=[C:5](/[O:8][H:10])[H:13])/[O:7][H:9])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:6]1([H:14])[C:2]([O:7][H:9])=[C:3]([N:4]([H:11])[H:12])[C:5]1([O:8][H:10])[H:13])([H:15])([H:16])[H:17],42.77228249998117
MR_451199_1,[C:1](/[C:6](=[C:2]([C:3](\[N:4]([H:11])[H:12])=[C:5](/[O:8][H:10])[H:13])/[O:7][H:9])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:6]1([H:14])[C:2]([O:7][H:9])=[C:3]([N:4]([H:11])[H:12])[C:5]1([O:8][H:10])[H:13])([H:15])([H:16])[H:17],45.4504524999966
MR_451199_2,[C:1](/[C:6](=[C:2]([C:3](\[N:4]([H:11])[H:12])=[C:5](/[O:8][H:10])[H:13])/[O:7][H:9])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:6]1([H:14])[C:2]([O:7][H:9])=[C:3]([N:4]([H:11])[H:12])[C:5]1([O:8][H:10])[H:13])([H:15])([H:16])[H:17],44.230592500008896
MR_451393_0,[C:1]([C:3](/[C:4]([C:2]([H:17])([H:18])[H:19])=[C:7](\[N:6]([H:11])[H:12])[H:13])=[N:8]\[N:5]([H:9])[H:10])([H:14])([H:15])[H:16]>>[C:1]([C:3]1=[C:4]([C:2]([H:17])([H:18])[H:19])[C@:7]([N:6]([H:11])[H:12])([H:13])[N:8]1[N:5]([H:9])[H:10])([H:14])([H:15])[H:16],44.31969749999794
MR_451393_1,[C:1]([C:3](/[C:4]([C:2]([H:17])([H:18])[H:19])=[C:7](/[N:6]([H:11])[H:12])[H:13])=[N:8]/[N:5]([H:9])[H:10])([H:14])([H:15])[H:16]>>[C:1]([C:3]1=[C:4]([C:2]([H:17])([H:18])[H:19])[C:7]([N:6]([H:11])[H:12])([H:13])[N:8]1[N:5]([H:9])[H:10])([H:14])([H:15])[H:16],51.27176999999492
MR_451395_0,[C:1](/[C:3]([C:2]([H:12])([H:13])[H:14])=[N:6]/[N:4]([H:8])[H:9])([O:5][H:7])([H:10])[H:11]>>[C:1]1([H:10])([H:11])[C@@:3]([C:2]([H:12])([H:13])[H:14])([N:6]([N:4]([H:8])[H:9])[H:7])[O:5]1,48.7460824999512
MR_451400_2,[C:1]([C:2]([H:16])([H:17])[H:18])([C:5]1([C:3]([N:6]([H:10])[H:11])=[O:9])/[C:4](=[N:7]/[H:12])[N:8]1[H:13])([H:14])[H:15]>>[C:1]([C:2]([H:16])([H:17])[H:18])([C:4](/[C:5]([C:3]([N:6]([H:10])[H:11])=[O:9])=[N:8]/[H:13])=[N:7]/[H:12])([H:14])[H:15],59.887972500035005
MR_451437_0,[C@:1]([C:2]([H:13])([H:14])[H:15])(/[C:4]([C:3]([H:16])([H:17])[H:18])=[C:5](/[O:7][H:9])[H:11])([C:6](=[O:8])[H:12])[H:10]>>[C@:1]1([C:2]([H:13])([H:14])[H:15])([H:10])[C@@:4]([C:3]([H:16])([H:17])[H:18])([C:6](=[O:8])[H:12])[C@@:5]1([O:7][H:9])[H:11],70.11998749999051
MR_451437_1,[C:1](\[C:2]([H:13])([H:14])[H:15])(=[C:4](/[C:3]([H:16])([H:17])[H:18])[C:6]([C:5](=[O:7])[H:11])([O:8][H:9])[H:12])[H:10]>>[C:1]([C:2]([H:13])([H:14])[H:15])(/[C:4]([C:3]([H:16])([H:17])[H:18])=[C:6](/[O:8][H:9])[H:12])([C:5](=[O:7])[H:11])[H:10],50.79047749996164
MR_451491_0,[C:1]12([H:9])[C:2]([H:13])([H:14])[C:3]([H:15])([H:16])[C:5]1([C:4]([N:6]([H:10])[H:11])=[O:8])[N:7]2[H:12]>>[C:1]1(/[C:5]([C:4]([N:6]([H:10])[H:11])=[O:8])=[N:7]\[H:12])([H:9])[C:2]([H:13])([H:14])[C:3]1([H:15])[H:16],56.25223750001169
MR_451597_0,[n:1]1([H:9])[c:2](=[O:7])[o:5][c:4]([H:10])[c:3]1[O:6][H:8]>>[N:1](=[C:3](/[C:4]1([H:10])[C:2](=[O:7])[O:5]1)[O:6][H:8])\[H:9],68.58261250001974
MR_451597_2,[n:1]1([H:9])[c:2](=[O:7])[o:5][c:4]([H:10])[c:3]1[O:6][H:8]>>[N:1](=[C:3](/[C:4]1([H:10])[C:2](=[O:7])[O:5]1)[O:6][H:8])\[H:9],69.05386500000702
MR_451639_0,[C@:1]1([C:3]([H:14])([H:15])[H:16])([H:9])[N:4]([H:8])[O:7][C:5]([C:2]([H:11])([H:12])[H:13])=[C:6]1[H:10]>>[C:1](\[C:3]([H:14])([H:15])[H:16])(=[C:6](/[C@:5]1([C:2]([H:11])([H:12])[H:13])[N:4]([H:8])[O:7]1)[H:10])[H:9],68.92397249997828
MR_451744_2,[C:1](=[C:2]([C:3]([O:6][H:8])([H:11])[H:12])[O:4][O:5][H:7])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[O:4][O:5][H:7])([O:6][H:8])([H:9])[H:10],64.4530350000305
MR_451760_1,[C:1](/[C:2](=[C:3]([N:4]([H:10])[H:11])/[C:6](=[C:7](\[N:5]([H:12])[H:13])[H:15])[H:14])[O:8][H:9])([H:16])([H:17])[H:18]>>[C:1]([C@@:2]1([O:8][H:9])[C:3]([N:4]([H:10])[H:11])=[C:6]([H:14])[C@:7]1([N:5]([H:12])[H:13])[H:15])([H:16])([H:17])[H:18],56.66325000000839
MR_451848_0,[C:1]([C:5](/[C:4]([N:7]([H:10])[H:11])=[C:9](/[C:3]([H:21])([H:22])[H:23])[H:14])=[C:6](/[C:2]([H:18])([H:19])[H:20])[N:8]([H:12])[H:13])([H:15])([H:16])[H:17]>>[C:1]([C:5]1=[C:4]([N:7]([H:10])[H:11])[C:9]([C:3]([H:21])([H:22])[H:23])([H:14])[C:6]1([C:2]([H:18])([H:19])[H:20])[N:8]([H:12])[H:13])([H:15])([H:16])[H:17],33.435082500013635
MR_451898_0,[C:1]([C:2](=[O:6])[H:9])(/[N:3]=[N:4]/[H:7])=[N:5]\[H:8]>>[C:1]1(=[N:5]/[H:8])\[C:2](/[N:3]=[N:4]/[H:7])([H:9])[O:6]1,49.09873749998823
MR_451918_1,[C:1]([C:4]1([C:3]([N:5]([H:11])[H:12])=[O:6])[N:2]([H:10])[N:7]1[N:8]([H:9])[H:13])([H:14])([H:15])[H:16]>>[C:1](/[C:4]([N:2](/[N:7]=[N:8]/[H:13])[H:10])=[C:3](\[N:5]([H:11])[H:12])[O:6][H:9])([H:14])([H:15])[H:16],18.413987500021847
MR_452020_1,[C:1]([N:3]([O:6][H:8])[H:9])(/[C:4]([C:2]([H:14])([H:15])[H:16])=[N:7]/[N:5]([H:10])[H:11])([H:12])[H:13]>>[C:1](=[C:4]([C:2]([H:14])([H:15])[H:16])[N:7]([N:3]([O:6][H:8])[H:9])[N:5]([H:10])[H:11])([H:12])[H:13],61.89471750003349
MR_452168_1,[C:1]([C:5](/[C:6]([C:2]([H:16])([H:17])[H:18])=[C:9](\[N:8]([H:10])[H:11])[H:12])=[C:7]([C:3]([H:19])([H:20])[H:24])[C:4]([H:21])([H:22])[H:23])([H:13])([H:14])[H:15]>>[C:1]([C:5]1=[C:6]([C:2]([H:16])([H:17])[H:18])[C:9]([N:8]([H:10])[H:11])([H:12])[C:7]1([C:3]([H:19])([H:20])[H:24])[C:4]([H:21])([H:22])[H:23])([H:13])([H:14])[H:15],49.24870999996628
MR_452242_0,[C:1](/[N:9]=[C:4]([C:5](/[C:2]([H:17])([H:18])[H:19])=[C:6](/[C:3]([H:20])([H:21])[H:22])[N:8]([H:12])[H:13])\[N:7]([H:10])[H:11])([H:14])([H:15])[H:16]>>[C:1]([N:9]1[C:4]([N:7]([H:10])[H:11])=[C:5]([C:2]([H:17])([H:18])[H:19])[C:6]1([C:3]([H:20])([H:21])[H:22])[N:8]([H:12])[H:13])([H:14])([H:15])[H:16],44.97355250002357
MR_452242_1,[C:1](/[N:9]=[C:4]([C:5](\[C:2]([H:17])([H:18])[H:19])=[C:6](/[C:3]([H:20])([H:21])[H:22])[N:8]([H:12])[H:13])/[N:7]([H:10])[H:11])([H:14])([H:15])[H:16]>>[C:1]([N:9]1[C:4]([N:7]([H:10])[H:11])=[C:5]([C:2]([H:17])([H:18])[H:19])[C:6]1([C:3]([H:20])([H:21])[H:22])[N:8]([H:12])[H:13])([H:14])([H:15])[H:16],43.67902000001038
MR_452250_1,[C:1]([N:3]([H:9])[H:10])([C:4](=[O:7])[H:11])(/[C:5](=[N:6]/[C:2]([H:13])([H:14])[H:15])[H:12])[H:8]>>[C:1](\[N:3]([H:9])[H:10])(=[C:5](\[N:6]([C:2]([H:13])([H:14])[H:15])[C:4](=[O:7])[H:11])[H:12])[H:8],41.46268999997034
MR_452399_2,[C:1]1([C:2]([H:15])([H:16])[H:17])([O:8][H:10])[N:3]([N:5]([H:11])[H:12])[C:4](=[O:9])[C:7]([H:14])=[C:6]1[H:13]>>[C:1]([C:2]([H:15])([H:16])[H:17])(/[C:6](=[C:7](\[C:4]([N:3]([N:5]([H:11])[H:12])[H:10])=[O:9])[H:14])[H:13])=[O:8],51.71102000002733
MR_452664_0,[C:1](/[C:4]([C:3](=[C:7]([H:18])[H:19])[O:8][H:9])=[C:5](/[C:2]([H:15])([H:16])[H:17])[N:6]([H:10])[H:11])([H:12])([H:13])[H:14]>>[C:1]([C:4]1=[C:3]([O:8][H:9])[C:7]([H:18])([H:19])[C:5]1([C:2]([H:15])([H:16])[H:17])[N:6]([H:10])[H:11])([H:12])([H:13])[H:14],33.68733749998313
MR_452695_0,[C:1](/[C:3](=[N:2]/[N:4]([H:8])[H:9])[C:6](/[C:5](=[N:7]\[H:10])[H:11])([H:15])[H:16])([H:12])([H:13])[H:14]>>[C:1]([C:3]([N:2]([N:4]([H:8])[H:9])/[C:5](=[N:7]\[H:10])[H:11])=[C:6]([H:15])[H:16])([H:12])([H:13])[H:14],70.52033250001415
MR_452695_2,[C:1](/[C:3](=[N:2]/[N:4]([H:8])[H:9])[C:6](/[C:5](=[N:7]\[H:10])[H:11])([H:15])[H:16])([H:12])([H:13])[H:14]>>[C:1]([C:3]([N:2]([N:4]([H:8])[H:9])/[C:5](=[N:7]\[H:10])[H:11])=[C:6]([H:15])[H:16])([H:12])([H:13])[H:14],66.90405000001306
MR_452723_0,[C:1]([C:3](/[C:2](=[C:5](\[O:8][H:10])[H:13])[O:7][H:9])=[C:6](\[N:4]([H:11])[H:12])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:3]1=[C:2]([O:7][H:9])[C@@:5]([O:8][H:10])([H:13])[C@@:6]1([N:4]([H:11])[H:12])[H:14])([H:15])([H:16])[H:17],35.59117249999176
MR_452723_1,[C:1]([C:3](/[C:2](=[C:5](\[O:8][H:10])[H:13])[O:7][H:9])=[C:6](\[N:4]([H:11])[H:12])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:3]1=[C:2]([O:7][H:9])[C@@:5]([O:8][H:10])([H:13])[C@@:6]1([N:4]([H:11])[H:12])[H:14])([H:15])([H:16])[H:17],34.57650499998536
MR_452723_2,[C:1]([C:3](/[C:2](=[C:5](\[O:8][H:10])[H:13])[O:7][H:9])=[C:6](\[N:4]([H:11])[H:12])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:3]1=[C:2]([O:7][H:9])[C@@:5]([O:8][H:10])([H:13])[C@@:6]1([N:4]([H:11])[H:12])[H:14])([H:15])([H:16])[H:17],35.97143749999475
MR_452853_0,[C:1]([C:4]1([O:9][H:13])[N:2]([H:11])[C:3]1(/[C:5](=[N:6]/[H:12])[N:7]([H:14])[H:15])[O:8][H:10])([H:16])([H:17])[H:18]>>[C:1]([C:4]([N:2]([C:3](=[C:5]([N:6]([H:12])[H:13])[N:7]([H:14])[H:15])[O:8][H:10])[H:11])=[O:9])([H:16])([H:17])[H:18],5.583495000028051
MR_452860_0,[C:1](/[C:6](=[N:8]/[C:3](=[C:2](/[N:4]([H:10])[H:11])[O:7][H:9])[N:5]([H:12])[H:13])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:6]1([H:14])[C:3]([C:2]([N:4]([H:10])[H:11])=[O:7])([N:5]([H:12])[H:13])[N:8]1[H:9])([H:15])([H:16])[H:17],43.88358499999328
MR_452984_0,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([N:8]=[C:6]([H:19])[H:20])[H:12])([C:5]([C:4]([H:16])([H:17])[H:18])=[O:9])([O:7][H:10])[H:11]>>[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:5]([C:4]([H:16])([H:17])[H:18])=[O:9])[H:12])([O:7][H:10])([N:8]=[C:6]([H:19])[H:20])[H:11],60.37805000001043
MR_453076_1,[N:1]([C:2](=[C:3]([H:8])[H:9])[H:7])([O:4][H:5])[H:6]>>[N:1]1([H:6])[C@:2]([O:4][H:5])([H:7])[C:3]1([H:8])[H:9],64.43923000001185
MR_45308_1,[C:1]([C:2]([H:13])([H:14])[H:15])([C@@:3]1([H:8])/[C:4](=[N:6]\[H:7])[C:5]1([H:11])[H:12])([H:9])[H:10]>>[C:1]([C:2]([H:13])([H:14])[H:15])([C:3](/[C:4](=[N:6]/[H:7])[H:8])=[C:5]([H:11])[H:12])([H:9])[H:10],72.7209749999868
MR_453094_0,[C:1]1([C:2]2([C:4]([H:14])([H:15])[H:16])[C:6]([H:10])=[N:8]2)([C:3]([H:11])([H:12])[H:13])[C:5]([H:9])=[N:7]1>>[C:1]12([C:3]([H:11])([H:12])[H:13])[C:2]([C:4]([H:14])([H:15])[H:16])([C:6]([H:10])=[N:8]1)[N:7]=[C:5]2[H:9],50.6976074999821
MR_453137_0,[C:1]([C:4]1(/[C:3](=[N:2]/[H:8])[N:5]([H:9])[H:10])[C:6]([H:11])=[N:7]1)([H:12])([H:13])[H:14]>>[C:1]([c:4]1[c:3]([N:5]([H:9])[H:10])[n:2]([H:8])[c:6]([H:11])[n:7]1)([H:12])([H:13])[H:14],55.17670249998062
MR_453152_1,[C:1]1([N:4]([H:10])[H:11])([H:9])[C:3](=[O:7])[N:2]([H:8])[N:5]=[N:6]1>>[C:1]1([N:4]([H:10])[H:11])([H:9])[C:3](=[O:7])[N:6]1/[N:5]=[N:2]/[H:8],60.30839750000794
MR_453362_1,[C:1]([N:4]([H:12])[H:13])([N:5]([H:10])[H:11])(/[N:7]=[C:3](\[C:2]([H:14])([H:15])[H:16])[O:6][H:8])[H:9]>>[C:1](\[N:5]([H:10])[H:11])(=[N:7]\[C@@:3]([C:2]([H:14])([H:15])[H:16])([N:4]([H:12])[H:13])[O:6][H:8])[H:9],43.07912999999118
MR_453429_0,[C:1]([N:2]([C:3](=[O:6])[H:7])[N:4]=[O:5])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[N:4]/[O:5][C:3](=[O:6])[H:7])([H:8])([H:9])[H:10],32.840840000015845
MR_45342_1,[C:1]([N:3]([C:2]([H:14])([H:15])[H:16])[C:5]([N:4]([N:6]([H:9])[H:10])[H:8])=[C:7]([H:17])[H:18])([H:11])([H:12])[H:13]>>[C:1]([N:3]([C:2]([H:14])([H:15])[H:16])[N:4]([C:5](=[C:7]([H:17])[H:18])[H:8])[N:6]([H:9])[H:10])([H:11])([H:12])[H:13],70.5793175000079
MR_453535_1,[C:1]([N:3](/[C:4]([C:2]([H:15])([H:16])[H:17])=[C:6](/[N:5]([H:9])[H:10])[H:11])[O:7][H:8])([H:12])([H:13])[H:14]>>[C:1]([C:6](/[C:4]([C:2]([H:15])([H:16])[H:17])=[N:3]/[O:7][H:8])([N:5]([H:9])[H:10])[H:11])([H:12])([H:13])[H:14],71.81235500003368
MR_453590_0,[C:1]([C:2]([N:4]([H:12])[H:13])([O:7][H:10])[H:11])([C:3]([H:14])([H:15])[H:16])([O:5][H:8])[O:6][H:9]>>[C:1]([C:2]([N:4]([H:12])[H:13])([O:6][H:9])[H:11])([C:3]([H:14])([H:15])[H:16])([O:5][H:8])[O:7][H:10],73.31898250001075
MR_453655_1,[N:1]([C:2](/[C:3]([N:5]([H:11])[H:12])=[N:6]/[H:13])=[O:7])([N:4]([H:9])[H:10])[H:8]>>[N:1](\[C:2](/[C:3]([N:5]([H:11])[H:12])=[N:6]/[H:13])([O:7][H:10])[H:8])=[N:4]/[H:9],58.54951499999004
MR_453723_0,[C:1]([C:2]([H:13])([H:14])[H:15])([C:3]([O:6][N:4]([H:9])[H:10])=[O:7])([N:5]([H:11])[H:12])[H:8]>>[C:1]([C:2]([H:13])([H:14])[H:15])([C:3](=[O:7])[H:8])([N:5]([H:11])[H:12])[O:6][N:4]([H:9])[H:10],48.80883250000679
MR_453737_0,[C:1]([C:2]([C:4](=[O:7])[H:9])([H:10])[H:11])([C:3]([H:12])([H:13])[H:14])([N:5]=[O:6])[H:8]>>[C:1]([C:2]([N:5]=[O:6])([H:10])[H:11])([C:3]([H:12])([H:13])[H:14])([C:4](=[O:7])[H:9])[H:8],69.82506249998607
MR_453737_2,[C:1]([C:2]([C:4](=[O:7])[H:9])([H:10])[H:11])([C:3]([H:12])([H:13])[H:14])([N:5]=[O:6])[H:8]>>[C:1]([C:2]([N:5]=[O:6])([H:10])[H:11])([C:3]([H:12])([H:13])[H:14])([C:4](=[O:7])[H:9])[H:8],68.627792499977
MR_453744_1,[C:1]([N:4]([C:2]([H:15])([H:16])[H:17])[H:10])([N:6]([H:12])[H:13])(/[C:7](=[C:5](\[C:3]([H:18])([H:19])[H:20])[O:8][H:9])[H:14])[H:11]>>[C:1](\[N:6]([H:12])[H:13])(=[C:7](/[C:5]([C:3]([H:18])([H:19])[H:20])([N:4]([C:2]([H:15])([H:16])[H:17])[H:10])[O:8][H:9])[H:14])[H:11],53.12414999999078
MR_453752_2,[C:1]([C:3]([H:14])([H:15])[H:16])([C:5](/[C:6]([C:2]([C:4]([H:17])([H:18])[H:19])([H:12])[H:13])=[N:7]/[H:9])=[O:8])([H:10])[H:11]>>[C:1]([C:3]([H:14])([H:15])[H:16])([C:5]1([C:2]([C:4]([H:17])([H:18])[H:19])([H:12])[H:13])/[C:6](=[N:7]/[H:9])[O:8]1)([H:10])[H:11],68.25003750000334
MR_453887_0,[C:1](/[N:5]=[N:4]/[N:2]([N:3]([H:7])[H:8])[H:6])([H:9])([H:10])[H:11]>>[C:1]([N:5](/[N:4]=[N:2]/[N:3]([H:7])[H:8])[H:6])([H:9])([H:10])[H:11],42.26777250000652
MR_453946_1,[C:1]1([H:11])([H:12])[N:7]([C:3]([H:15])([H:16])[H:17])[N:8]([C:4]([H:18])([H:19])[H:20])[C:2]([H:13])([H:14])[C:9]([C:5]([H:21])([H:22])[H:23])=[C:10]1[C:6]([H:24])([H:25])[H:26]>>[C:1]([N:7]([C:3]([H:15])([H:16])[H:17])[H:13])(/[C:10]([C:6]([H:24])([H:25])[H:26])=[C:9]([C:2](=[N:8]\[C:4]([H:18])([H:19])[H:20])\[H:14])/[C:5]([H:21])([H:22])[H:23])([H:11])[H:12],71.73893750004069
MR_453948_0,[C:1]([C:4](/[C:3]([N:5]([H:9])[H:10])=[C:7](/[N:6]([H:11])[H:12])[H:13])=[C:8](/[C:2]([H:18])([H:19])[H:20])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:4]1=[C:3]([N:5]([H:9])[H:10])[C:7]([N:6]([H:11])[H:12])([H:13])[C:8]1([C:2]([H:18])([H:19])[H:20])[H:14])([H:15])([H:16])[H:17],33.98540000001532
MR_453948_1,[C:1]([C:4](/[C:3]([N:5]([H:9])[H:10])=[C:7](/[N:6]([H:11])[H:12])[H:13])=[C:8](/[C:2]([H:18])([H:19])[H:20])[H:14])([H:15])([H:16])[H:17]>>[C:1]([C:4]1=[C:3]([N:5]([H:9])[H:10])[C:7]([N:6]([H:11])[H:12])([H:13])[C:8]1([C:2]([H:18])([H:19])[H:20])[H:14])([H:15])([H:16])[H:17],34.60536999998382
MR_454004_0,[C:1](\[C:2]([C:3]([H:10])([H:17])[H:18])([H:15])[H:16])(=[C:5](\[C:6]([C:4]([H:19])([H:20])[H:21])=[O:9])[N:8]([H:13])[H:14])[N:7]([H:11])[H:12]>>[C:1]1(/[C:5](=[C:6](/[C:4]([H:19])([H:20])[H:21])[O:9][H:10])[N:8]([H:13])[H:14])([N:7]([H:11])[H:12])[C:2]([H:15])([H:16])[C:3]1([H:17])[H:18],58.151679999995736
MR_454004_1,[C:1]1(/[C:5](=[C:6](\[C:4]([H:19])([H:20])[H:21])[O:9][H:10])[N:8]([H:13])[H:14])([N:7]([H:11])[H:12])[C:2]([H:15])([H:16])[C:3]1([H:17])[H:18]>>[C:1](\[C:2]([C:3]([H:17])([H:18])[H:21])([H:15])[H:16])(=[C:5](\[C:6](=[C:4]([H:19])[H:20])[O:9][H:10])[N:8]([H:13])[H:14])[N:7]([H:11])[H:12],41.58505249998242
MR_454009_1,[C:1]1([C:2]([N:8][N:7][O:6][H:9])([H:12])[H:13])([N:5]([H:10])[H:11])[C:3]([H:14])([H:15])[C:4]1([H:16])[H:17]>>[C@@:1]12([N:5]([H:10])[H:11])[C:2]([H:12])([H:13])[N:8]1[N:7]([O:6][H:9])[C:4]([H:16])([H:17])[C:3]2([H:14])[H:15],68.03292250001647
MR_45404_0,[C:1]([O:6]/[C:3]([N:4]([H:7])[H:8])=[C:5](/[C:2]([H:13])([H:14])[H:15])[H:9])([H:10])([H:11])[H:12]>>[C:1]([C:5]([C:2]([H:13])([H:14])[H:15])([C:3]([N:4]([H:7])[H:8])=[O:6])[H:9])([H:10])([H:11])[H:12],61.09465500002031
MR_454206_1,[C:1]([N:2]([H:8])[H:9])(=[C:3](\[N:5]=[O:7])[H:11])/[C:4](=[N:6]\[H:10])[H:12]>>[C:1]1([N:2]([H:8])[H:9])(/[C:4](=[N:6]\[H:10])[H:12])[C:3]([H:11])=[N:5][O:7]1,37.27852000001192
MR_454228_1,[C:1](/[C:5](=[C:3]([C:4](=[C:6](/[C:2]([H:19])([H:20])[H:21])[O:10][H:13])\[N:7]([H:14])[H:15])/[O:8][H:11])[O:9][H:12])([H:16])([H:17])[H:18]>>[C:1]([C:5]1([O:9][H:12])[C:3]([O:8][H:11])=[C:4]([N:7]([H:14])[H:15])[C:6]1([C:2]([H:19])([H:20])[H:21])[O:10][H:13])([H:16])([H:17])[H:18],27.672750000044744
MR_454236_0,[C:1]([C:3]1([H:11])[C:2]([O:8][H:9])([H:10])[O:7]1)([C:4]([H:14])([H:15])[H:16])([C:5]([H:17])([H:18])[H:19])[N:6]([H:12])[H:13]>>[C:1]([C:2]([C:3](=[O:7])[H:11])([O:8][H:9])[H:10])([C:4]([H:14])([H:15])[H:16])([C:5]([H:17])([H:18])[H:19])[N:6]([H:12])[H:13],32.896060000019105
MR_454236_2,[C:1]([C:3]([C:2](=[O:8])[H:10])([O:7][H:9])[H:11])([C:4]([H:14])([H:15])[H:16])([C:5]([H:17])([H:18])[H:19])[N:6]([H:12])[H:13]>>[C:1]([C:3]1([H:11])[C:2]([O:8][H:9])([H:10])[O:7]1)([C:4]([H:14])([H:15])[H:16])([C:5]([H:17])([H:18])[H:19])[N:6]([H:12])[H:13],57.16399499995688
MR_45427_0,[C:1]1([H:8])([H:9])[C:3]2([H:10])[C:2]([O:4][H:7])=[N:5][N:6]12>>[C:1]1([H:8])([H:9])[C:3]([H:10])=[C:2]([O:4][H:7])[N:5]=[N:6]1,43.56795250000545
MR_454295_1,[C@:1]([C:3]([H:15])([H:16])[H:17])([C:6]([C:2]([H:12])([H:13])[H:14])=[O:9])(/[C:7]([C:4]([H:18])([H:19])[H:20])=[C:8](/[C:5]([H:21])([H:22])[H:23])[H:11])[H:10]>>[C:1](\[C:3]([H:15])([H:16])[H:17])(=[C:7](\[C:4]([H:18])([H:19])[H:20])[C@@:8]([C:5]([H:21])([H:22])[H:23])([C:6]([C:2]([H:12])([H:13])[H:14])=[O:9])[H:11])[H:10],56.15434749997348
MR_454338_1,[C:1](/[C:2]([O:6][H:9])=[N:7]/[N:3]([H:11])[H:12])([N:4]([H:13])[H:14])([C:5](=[O:8])[H:15])[H:10]>>[C:1](=[C:2](\[O:6][H:9])[N:7]([N:3]([H:11])[H:12])[C:5](=[O:8])[H:15])(\[N:4]([H:13])[H:14])[H:10],43.617524999987296
MR_454339_0,[C:1](=[C:2](/[O:6][H:9])[N:7]([N:3]([H:11])[H:12])[C:5](=[O:8])[H:15])(\[N:4]([H:13])[H:14])[H:10]>>[C:1](/[C:2]([O:6][H:9])=[N:7]/[N:3]([H:11])[H:12])([N:4]([H:13])[H:14])([C:5](=[O:8])[H:15])[H:10],43.184550000010375
